STATE,YEAR,MONTH,MONTH_NUM,RAINFALL
ANDAMAN & NICOBAR ISLANDS,1936,APR,4,72.2
ANDAMAN & NICOBAR ISLANDS,1936,MAY,5,194.3
ANDAMAN & NICOBAR ISLANDS,1936,JUN,6,498.3
ANDAMAN & NICOBAR ISLANDS,1936,JUL,7,664.8
ANDAMAN & NICOBAR ISLANDS,1936,AUG,8,562.9
ANDAMAN & NICOBAR ISLANDS,1936,SEP,9,383.8
ANDAMAN & NICOBAR ISLANDS,1936,OCT,10,174.9
ANDAMAN & NICOBAR ISLANDS,1936,NOV,11,199.2
ANDAMAN & NICOBAR ISLANDS,1936,DEC,12,212.2
ANDAMAN & NICOBAR ISLANDS,1937,JAN,1,21.6
ANDAMAN & NICOBAR ISLANDS,1937,FEB,2,10.7
ANDAMAN & NICOBAR ISLANDS,1937,MAR,3,0.0
ANDAMAN & NICOBAR ISLANDS,1937,APR,4,112.0
ANDAMAN & NICOBAR ISLANDS,1937,MAY,5,330.5
ANDAMAN & NICOBAR ISLANDS,1937,JUN,6,732.8
ANDAMAN & NICOBAR ISLANDS,1937,JUL,7,449.5
ANDAMAN & NICOBAR ISLANDS,1937,AUG,8,332.0
ANDAMAN & NICOBAR ISLANDS,1937,SEP,9,349.5
ANDAMAN & NICOBAR ISLANDS,1937,OCT,10,383.3
ANDAMAN & NICOBAR ISLANDS,1937,NOV,11,251.7
ANDAMAN & NICOBAR ISLANDS,1937,DEC,12,617.5
ANDAMAN & NICOBAR ISLANDS,1938,JAN,1,13.4
ANDAMAN & NICOBAR ISLANDS,1938,FEB,2,57.2
ANDAMAN & NICOBAR ISLANDS,1938,MAR,3,50.5
ANDAMAN & NICOBAR ISLANDS,1938,APR,4,101.6
ANDAMAN & NICOBAR ISLANDS,1938,MAY,5,368.9
ANDAMAN & NICOBAR ISLANDS,1938,JUN,6,668.6
ANDAMAN & NICOBAR ISLANDS,1938,JUL,7,318.2
ANDAMAN & NICOBAR ISLANDS,1938,AUG,8,397.1
ANDAMAN & NICOBAR ISLANDS,1938,SEP,9,546.7
ANDAMAN & NICOBAR ISLANDS,1938,OCT,10,318.4
ANDAMAN & NICOBAR ISLANDS,1938,NOV,11,316.3
ANDAMAN & NICOBAR ISLANDS,1938,DEC,12,107.5
ANDAMAN & NICOBAR ISLANDS,1939,JAN,1,54.1
ANDAMAN & NICOBAR ISLANDS,1939,FEB,2,1.5
ANDAMAN & NICOBAR ISLANDS,1939,MAR,3,16.1
ANDAMAN & NICOBAR ISLANDS,1939,APR,4,77.3
ANDAMAN & NICOBAR ISLANDS,1939,MAY,5,480.5
ANDAMAN & NICOBAR ISLANDS,1939,JUN,6,541.0
ANDAMAN & NICOBAR ISLANDS,1939,JUL,7,335.6
ANDAMAN & NICOBAR ISLANDS,1939,AUG,8,202.8
ANDAMAN & NICOBAR ISLANDS,1939,SEP,9,512.5
ANDAMAN & NICOBAR ISLANDS,1939,OCT,10,263.9
ANDAMAN & NICOBAR ISLANDS,1939,NOV,11,165.9
ANDAMAN & NICOBAR ISLANDS,1939,DEC,12,131.3
ANDAMAN & NICOBAR ISLANDS,1940,JAN,1,0.5
ANDAMAN & NICOBAR ISLANDS,1940,FEB,2,2.8
ANDAMAN & NICOBAR ISLANDS,1940,MAR,3,59.4
ANDAMAN & NICOBAR ISLANDS,1940,APR,4,0.0
ANDAMAN & NICOBAR ISLANDS,1940,MAY,5,320.7
ANDAMAN & NICOBAR ISLANDS,1940,JUN,6,335.4
ANDAMAN & NICOBAR ISLANDS,1940,JUL,7,268.1
ANDAMAN & NICOBAR ISLANDS,1940,AUG,8,889.2
ANDAMAN & NICOBAR ISLANDS,1940,SEP,9,477.5
ANDAMAN & NICOBAR ISLANDS,1940,OCT,10,114.1
ANDAMAN & NICOBAR ISLANDS,1940,NOV,11,221.0
ANDAMAN & NICOBAR ISLANDS,1940,DEC,12,318.8
ANDAMAN & NICOBAR ISLANDS,1941,JAN,1,0.0
ANDAMAN & NICOBAR ISLANDS,1941,FEB,2,12.8
ANDAMAN & NICOBAR ISLANDS,1941,MAR,3,0.0
ANDAMAN & NICOBAR ISLANDS,1941,APR,4,77.8
ANDAMAN & NICOBAR ISLANDS,1941,MAY,5,251.9
ANDAMAN & NICOBAR ISLANDS,1941,JUN,6,497.0
ANDAMAN & NICOBAR ISLANDS,1941,JUL,7,302.5
ANDAMAN & NICOBAR ISLANDS,1941,AUG,8,311.9
ANDAMAN & NICOBAR ISLANDS,1941,SEP,9,516.0
ANDAMAN & NICOBAR ISLANDS,1941,OCT,10,382.8
ANDAMAN & NICOBAR ISLANDS,1941,NOV,11,266.0
ANDAMAN & NICOBAR ISLANDS,1941,DEC,12,279.5
ANDAMAN & NICOBAR ISLANDS,1942,JAN,1,39.2
ANDAMAN & NICOBAR ISLANDS,1942,FEB,2,7.4
ANDAMAN & NICOBAR ISLANDS,1942,MAR,3,31.8
ANDAMAN & NICOBAR ISLANDS,1942,APR,4,72.2
ANDAMAN & NICOBAR ISLANDS,1942,MAY,5,357.1
ANDAMAN & NICOBAR ISLANDS,1942,JUN,6,471.6
ANDAMAN & NICOBAR ISLANDS,1942,JUL,7,400.0
ANDAMAN & NICOBAR ISLANDS,1942,AUG,8,400.0
ANDAMAN & NICOBAR ISLANDS,1942,SEP,9,439.5
ANDAMAN & NICOBAR ISLANDS,1942,OCT,10,290.3
ANDAMAN & NICOBAR ISLANDS,1942,NOV,11,233.7
ANDAMAN & NICOBAR ISLANDS,1942,DEC,12,153.1
ANDAMAN & NICOBAR ISLANDS,1946,JAN,1,84.4
ANDAMAN & NICOBAR ISLANDS,1946,FEB,2,3.6
ANDAMAN & NICOBAR ISLANDS,1946,MAR,3,21.1
ANDAMAN & NICOBAR ISLANDS,1946,APR,4,135.2
ANDAMAN & NICOBAR ISLANDS,1946,MAY,5,309.1
ANDAMAN & NICOBAR ISLANDS,1946,JUN,6,535.9
ANDAMAN & NICOBAR ISLANDS,1946,JUL,7,189.0
ANDAMAN & NICOBAR ISLANDS,1946,AUG,8,367.4
ANDAMAN & NICOBAR ISLANDS,1946,SEP,9,478.3
ANDAMAN & NICOBAR ISLANDS,1946,OCT,10,276.9
ANDAMAN & NICOBAR ISLANDS,1946,NOV,11,146.9
ANDAMAN & NICOBAR ISLANDS,1946,DEC,12,243.8
ANDAMAN & NICOBAR ISLANDS,1947,JAN,1,25.1
ANDAMAN & NICOBAR ISLANDS,1947,FEB,2,111.1
ANDAMAN & NICOBAR ISLANDS,1947,MAR,3,63.2
ANDAMAN & NICOBAR ISLANDS,1947,APR,4,127.7
ANDAMAN & NICOBAR ISLANDS,1947,MAY,5,206.3
ANDAMAN & NICOBAR ISLANDS,1947,JUN,6,965.6
ANDAMAN & NICOBAR ISLANDS,1947,JUL,7,490.0
ANDAMAN & NICOBAR ISLANDS,1947,AUG,8,293.7
ANDAMAN & NICOBAR ISLANDS,1947,SEP,9,439.5
ANDAMAN & NICOBAR ISLANDS,1947,OCT,10,376.0
ANDAMAN & NICOBAR ISLANDS,1947,NOV,11,67.5
ANDAMAN & NICOBAR ISLANDS,1947,DEC,12,168.6
ANDAMAN & NICOBAR ISLANDS,1949,JAN,1,0.0
ANDAMAN & NICOBAR ISLANDS,1949,FEB,2,56.4
ANDAMAN & NICOBAR ISLANDS,1949,MAR,3,0.0
ANDAMAN & NICOBAR ISLANDS,1949,APR,4,166.5
ANDAMAN & NICOBAR ISLANDS,1949,MAY,5,405.8
ANDAMAN & NICOBAR ISLANDS,1949,JUN,6,658.4
ANDAMAN & NICOBAR ISLANDS,1949,JUL,7,743.3
ANDAMAN & NICOBAR ISLANDS,1949,AUG,8,404.0
ANDAMAN & NICOBAR ISLANDS,1949,SEP,9,627.5
ANDAMAN & NICOBAR ISLANDS,1949,OCT,10,339.6
ANDAMAN & NICOBAR ISLANDS,1949,NOV,11,81.1
ANDAMAN & NICOBAR ISLANDS,1949,DEC,12,7.0
ANDAMAN & NICOBAR ISLANDS,1950,JAN,1,0.8
ANDAMAN & NICOBAR ISLANDS,1950,FEB,2,0.0
ANDAMAN & NICOBAR ISLANDS,1950,MAR,3,0.0
ANDAMAN & NICOBAR ISLANDS,1950,APR,4,95.5
ANDAMAN & NICOBAR ISLANDS,1950,MAY,5,264.2
ANDAMAN & NICOBAR ISLANDS,1950,JUN,6,369.9
ANDAMAN & NICOBAR ISLANDS,1950,JUL,7,366.7
ANDAMAN & NICOBAR ISLANDS,1950,AUG,8,347.3
ANDAMAN & NICOBAR ISLANDS,1950,SEP,9,494.5
ANDAMAN & NICOBAR ISLANDS,1950,OCT,10,224.6
ANDAMAN & NICOBAR ISLANDS,1950,NOV,11,89.3
ANDAMAN & NICOBAR ISLANDS,1950,DEC,12,169.4
ANDAMAN & NICOBAR ISLANDS,1951,JAN,1,82.7
ANDAMAN & NICOBAR ISLANDS,1951,FEB,2,7.2
ANDAMAN & NICOBAR ISLANDS,1951,MAR,3,0.0
ANDAMAN & NICOBAR ISLANDS,1951,APR,4,45.4
ANDAMAN & NICOBAR ISLANDS,1951,MAY,5,259.0
ANDAMAN & NICOBAR ISLANDS,1951,JUN,6,619.9
ANDAMAN & NICOBAR ISLANDS,1951,JUL,7,665.3
ANDAMAN & NICOBAR ISLANDS,1951,AUG,8,101.3
ANDAMAN & NICOBAR ISLANDS,1951,SEP,9,360.9
ANDAMAN & NICOBAR ISLANDS,1951,OCT,10,489.0
ANDAMAN & NICOBAR ISLANDS,1951,NOV,11,209.6
ANDAMAN & NICOBAR ISLANDS,1951,DEC,12,434.8
ANDAMAN & NICOBAR ISLANDS,1952,JAN,1,0.0
ANDAMAN & NICOBAR ISLANDS,1952,FEB,2,0.8
ANDAMAN & NICOBAR ISLANDS,1952,MAR,3,69.7
ANDAMAN & NICOBAR ISLANDS,1952,APR,4,39.4
ANDAMAN & NICOBAR ISLANDS,1952,MAY,5,452.9
ANDAMAN & NICOBAR ISLANDS,1952,JUN,6,657.7
ANDAMAN & NICOBAR ISLANDS,1952,JUL,7,385.5
ANDAMAN & NICOBAR ISLANDS,1952,AUG,8,541.3
ANDAMAN & NICOBAR ISLANDS,1952,SEP,9,240.3
ANDAMAN & NICOBAR ISLANDS,1952,OCT,10,315.6
ANDAMAN & NICOBAR ISLANDS,1952,NOV,11,287.5
ANDAMAN & NICOBAR ISLANDS,1952,DEC,12,89.2
ANDAMAN & NICOBAR ISLANDS,1953,JAN,1,56.0
ANDAMAN & NICOBAR ISLANDS,1953,FEB,2,65.3
ANDAMAN & NICOBAR ISLANDS,1953,MAR,3,20.1
ANDAMAN & NICOBAR ISLANDS,1953,APR,4,159.4
ANDAMAN & NICOBAR ISLANDS,1953,MAY,5,241.1
ANDAMAN & NICOBAR ISLANDS,1953,JUN,6,549.9
ANDAMAN & NICOBAR ISLANDS,1953,JUL,7,444.4
ANDAMAN & NICOBAR ISLANDS,1953,AUG,8,262.8
ANDAMAN & NICOBAR ISLANDS,1953,SEP,9,370.1
ANDAMAN & NICOBAR ISLANDS,1953,OCT,10,243.6
ANDAMAN & NICOBAR ISLANDS,1953,NOV,11,246.0
ANDAMAN & NICOBAR ISLANDS,1953,DEC,12,63.3
ANDAMAN & NICOBAR ISLANDS,1954,JAN,1,83.8
ANDAMAN & NICOBAR ISLANDS,1954,FEB,2,2.1
ANDAMAN & NICOBAR ISLANDS,1954,MAR,3,34.3
ANDAMAN & NICOBAR ISLANDS,1954,APR,4,58.0
ANDAMAN & NICOBAR ISLANDS,1954,MAY,5,394.7
ANDAMAN & NICOBAR ISLANDS,1954,JUN,6,539.4
ANDAMAN & NICOBAR ISLANDS,1954,JUL,7,510.8
ANDAMAN & NICOBAR ISLANDS,1954,AUG,8,605.4
ANDAMAN & NICOBAR ISLANDS,1954,SEP,9,763.8
ANDAMAN & NICOBAR ISLANDS,1954,OCT,10,247.2
ANDAMAN & NICOBAR ISLANDS,1954,NOV,11,84.8
ANDAMAN & NICOBAR ISLANDS,1954,DEC,12,124.7
ANDAMAN & NICOBAR ISLANDS,1955,JAN,1,57.3
ANDAMAN & NICOBAR ISLANDS,1955,FEB,2,28.2
ANDAMAN & NICOBAR ISLANDS,1955,MAR,3,9.9
ANDAMAN & NICOBAR ISLANDS,1955,APR,4,68.8
ANDAMAN & NICOBAR ISLANDS,1955,MAY,5,663.6
ANDAMAN & NICOBAR ISLANDS,1955,JUN,6,651.1
ANDAMAN & NICOBAR ISLANDS,1955,JUL,7,298.4
ANDAMAN & NICOBAR ISLANDS,1955,AUG,8,356.9
ANDAMAN & NICOBAR ISLANDS,1955,SEP,9,341.8
ANDAMAN & NICOBAR ISLANDS,1955,OCT,10,466.5
ANDAMAN & NICOBAR ISLANDS,1955,NOV,11,362.9
ANDAMAN & NICOBAR ISLANDS,1955,DEC,12,44.2
ANDAMAN & NICOBAR ISLANDS,1956,JAN,1,49.2
ANDAMAN & NICOBAR ISLANDS,1956,FEB,2,77.2
ANDAMAN & NICOBAR ISLANDS,1956,MAR,3,33.8
ANDAMAN & NICOBAR ISLANDS,1956,APR,4,130.3
ANDAMAN & NICOBAR ISLANDS,1956,MAY,5,491.8
ANDAMAN & NICOBAR ISLANDS,1956,JUN,6,343.1
ANDAMAN & NICOBAR ISLANDS,1956,JUL,7,468.4
ANDAMAN & NICOBAR ISLANDS,1956,AUG,8,467.7
ANDAMAN & NICOBAR ISLANDS,1956,SEP,9,325.1
ANDAMAN & NICOBAR ISLANDS,1956,OCT,10,458.7
ANDAMAN & NICOBAR ISLANDS,1956,NOV,11,164.1
ANDAMAN & NICOBAR ISLANDS,1956,DEC,12,70.5
ANDAMAN & NICOBAR ISLANDS,1957,JAN,1,28.0
ANDAMAN & NICOBAR ISLANDS,1957,FEB,2,19.3
ANDAMAN & NICOBAR ISLANDS,1957,MAR,3,4.6
ANDAMAN & NICOBAR ISLANDS,1957,APR,4,19.0
ANDAMAN & NICOBAR ISLANDS,1957,MAY,5,142.4
ANDAMAN & NICOBAR ISLANDS,1957,JUN,6,741.9
ANDAMAN & NICOBAR ISLANDS,1957,JUL,7,316.2
ANDAMAN & NICOBAR ISLANDS,1957,AUG,8,421.3
ANDAMAN & NICOBAR ISLANDS,1957,SEP,9,354.3
ANDAMAN & NICOBAR ISLANDS,1957,OCT,10,299.7
ANDAMAN & NICOBAR ISLANDS,1957,NOV,11,88.6
ANDAMAN & NICOBAR ISLANDS,1957,DEC,12,71.9
ANDAMAN & NICOBAR ISLANDS,1958,JAN,1,22.9
ANDAMAN & NICOBAR ISLANDS,1958,FEB,2,14.3
ANDAMAN & NICOBAR ISLANDS,1958,MAR,3,30.4
ANDAMAN & NICOBAR ISLANDS,1958,APR,4,24.6
ANDAMAN & NICOBAR ISLANDS,1958,MAY,5,355.1
ANDAMAN & NICOBAR ISLANDS,1958,JUN,6,530.7
ANDAMAN & NICOBAR ISLANDS,1958,JUL,7,440.7
ANDAMAN & NICOBAR ISLANDS,1958,AUG,8,388.4
ANDAMAN & NICOBAR ISLANDS,1958,SEP,9,350.6
ANDAMAN & NICOBAR ISLANDS,1958,OCT,10,265.2
ANDAMAN & NICOBAR ISLANDS,1958,NOV,11,313.8
ANDAMAN & NICOBAR ISLANDS,1958,DEC,12,70.7
ANDAMAN & NICOBAR ISLANDS,1959,JAN,1,10.1
ANDAMAN & NICOBAR ISLANDS,1959,FEB,2,1.8
ANDAMAN & NICOBAR ISLANDS,1959,MAR,3,31.3
ANDAMAN & NICOBAR ISLANDS,1959,APR,4,86.7
ANDAMAN & NICOBAR ISLANDS,1959,MAY,5,238.1
ANDAMAN & NICOBAR ISLANDS,1959,JUN,6,455.7
ANDAMAN & NICOBAR ISLANDS,1959,JUL,7,817.1
ANDAMAN & NICOBAR ISLANDS,1959,AUG,8,409.3
ANDAMAN & NICOBAR ISLANDS,1959,SEP,9,589.6
ANDAMAN & NICOBAR ISLANDS,1959,OCT,10,332.7
ANDAMAN & NICOBAR ISLANDS,1959,NOV,11,242.5
ANDAMAN & NICOBAR ISLANDS,1959,DEC,12,128.5
ANDAMAN & NICOBAR ISLANDS,1960,JAN,1,104.2
ANDAMAN & NICOBAR ISLANDS,1960,FEB,2,72.4
ANDAMAN & NICOBAR ISLANDS,1960,MAR,3,12.1
ANDAMAN & NICOBAR ISLANDS,1960,APR,4,53.5
ANDAMAN & NICOBAR ISLANDS,1960,MAY,5,535.4
ANDAMAN & NICOBAR ISLANDS,1960,JUN,6,541.5
ANDAMAN & NICOBAR ISLANDS,1960,JUL,7,308.4
ANDAMAN & NICOBAR ISLANDS,1960,AUG,8,270.7
ANDAMAN & NICOBAR ISLANDS,1960,SEP,9,442.4
ANDAMAN & NICOBAR ISLANDS,1960,OCT,10,400.0
ANDAMAN & NICOBAR ISLANDS,1960,NOV,11,191.7
ANDAMAN & NICOBAR ISLANDS,1960,DEC,12,92.8
ANDAMAN & NICOBAR ISLANDS,1961,JAN,1,82.1
ANDAMAN & NICOBAR ISLANDS,1961,FEB,2,99.4
ANDAMAN & NICOBAR ISLANDS,1961,MAR,3,33.2
ANDAMAN & NICOBAR ISLANDS,1961,APR,4,88.1
ANDAMAN & NICOBAR ISLANDS,1961,MAY,5,973.1
ANDAMAN & NICOBAR ISLANDS,1961,JUN,6,383.3
ANDAMAN & NICOBAR ISLANDS,1961,JUL,7,304.9
ANDAMAN & NICOBAR ISLANDS,1961,AUG,8,557.1
ANDAMAN & NICOBAR ISLANDS,1961,SEP,9,612.0
ANDAMAN & NICOBAR ISLANDS,1961,OCT,10,379.9
ANDAMAN & NICOBAR ISLANDS,1961,NOV,11,280.6
ANDAMAN & NICOBAR ISLANDS,1961,DEC,12,144.5
ANDAMAN & NICOBAR ISLANDS,1962,JAN,1,152.4
ANDAMAN & NICOBAR ISLANDS,1962,FEB,2,14.9
ANDAMAN & NICOBAR ISLANDS,1962,MAR,3,17.3
ANDAMAN & NICOBAR ISLANDS,1962,APR,4,46.4
ANDAMAN & NICOBAR ISLANDS,1962,MAY,5,310.4
ANDAMAN & NICOBAR ISLANDS,1962,JUN,6,367.7
ANDAMAN & NICOBAR ISLANDS,1962,JUL,7,409.1
ANDAMAN & NICOBAR ISLANDS,1962,AUG,8,420.6
ANDAMAN & NICOBAR ISLANDS,1962,SEP,9,474.5
ANDAMAN & NICOBAR ISLANDS,1962,OCT,10,259.8
ANDAMAN & NICOBAR ISLANDS,1962,NOV,11,101.7
ANDAMAN & NICOBAR ISLANDS,1962,DEC,12,384.9
ANDAMAN & NICOBAR ISLANDS,1963,JAN,1,79.9
ANDAMAN & NICOBAR ISLANDS,1963,FEB,2,26.8
ANDAMAN & NICOBAR ISLANDS,1963,MAR,3,7.4
ANDAMAN & NICOBAR ISLANDS,1963,APR,4,69.5
ANDAMAN & NICOBAR ISLANDS,1963,MAY,5,259.9
ANDAMAN & NICOBAR ISLANDS,1963,JUN,6,434.7
ANDAMAN & NICOBAR ISLANDS,1963,JUL,7,303.3
ANDAMAN & NICOBAR ISLANDS,1963,AUG,8,601.2
ANDAMAN & NICOBAR ISLANDS,1963,SEP,9,614.3
ANDAMAN & NICOBAR ISLANDS,1963,OCT,10,295.5
ANDAMAN & NICOBAR ISLANDS,1963,NOV,11,109.3
ANDAMAN & NICOBAR ISLANDS,1963,DEC,12,179.9
ANDAMAN & NICOBAR ISLANDS,1964,JAN,1,65.5
ANDAMAN & NICOBAR ISLANDS,1964,FEB,2,21.9
ANDAMAN & NICOBAR ISLANDS,1964,MAR,3,3.1
ANDAMAN & NICOBAR ISLANDS,1964,APR,4,18.1
ANDAMAN & NICOBAR ISLANDS,1964,MAY,5,530.6
ANDAMAN & NICOBAR ISLANDS,1964,JUN,6,465.3
ANDAMAN & NICOBAR ISLANDS,1964,JUL,7,287.3
ANDAMAN & NICOBAR ISLANDS,1964,AUG,8,472.1
ANDAMAN & NICOBAR ISLANDS,1964,SEP,9,521.2
ANDAMAN & NICOBAR ISLANDS,1964,OCT,10,218.9
ANDAMAN & NICOBAR ISLANDS,1964,NOV,11,349.2
ANDAMAN & NICOBAR ISLANDS,1964,DEC,12,101.6
ANDAMAN & NICOBAR ISLANDS,1965,JAN,1,11.8
ANDAMAN & NICOBAR ISLANDS,1965,FEB,2,30.4
ANDAMAN & NICOBAR ISLANDS,1965,MAR,3,25.3
ANDAMAN & NICOBAR ISLANDS,1965,APR,4,51.0
ANDAMAN & NICOBAR ISLANDS,1965,MAY,5,292.3
ANDAMAN & NICOBAR ISLANDS,1965,JUN,6,408.8
ANDAMAN & NICOBAR ISLANDS,1965,JUL,7,392.1
ANDAMAN & NICOBAR ISLANDS,1965,AUG,8,396.6
ANDAMAN & NICOBAR ISLANDS,1965,SEP,9,576.8
ANDAMAN & NICOBAR ISLANDS,1965,OCT,10,290.5
ANDAMAN & NICOBAR ISLANDS,1965,NOV,11,187.9
ANDAMAN & NICOBAR ISLANDS,1965,DEC,12,500.4
ANDAMAN & NICOBAR ISLANDS,1966,JAN,1,79.8
ANDAMAN & NICOBAR ISLANDS,1966,FEB,2,4.2
ANDAMAN & NICOBAR ISLANDS,1966,MAR,3,12.0
ANDAMAN & NICOBAR ISLANDS,1966,APR,4,38.7
ANDAMAN & NICOBAR ISLANDS,1966,MAY,5,376.9
ANDAMAN & NICOBAR ISLANDS,1966,JUN,6,148.8
ANDAMAN & NICOBAR ISLANDS,1966,JUL,7,433.5
ANDAMAN & NICOBAR ISLANDS,1966,AUG,8,335.6
ANDAMAN & NICOBAR ISLANDS,1966,SEP,9,454.1
ANDAMAN & NICOBAR ISLANDS,1966,OCT,10,171.9
ANDAMAN & NICOBAR ISLANDS,1966,NOV,11,333.8
ANDAMAN & NICOBAR ISLANDS,1966,DEC,12,311.9
ANDAMAN & NICOBAR ISLANDS,1967,JAN,1,164.6
ANDAMAN & NICOBAR ISLANDS,1967,FEB,2,21.6
ANDAMAN & NICOBAR ISLANDS,1967,MAR,3,30.0
ANDAMAN & NICOBAR ISLANDS,1967,APR,4,63.4
ANDAMAN & NICOBAR ISLANDS,1967,MAY,5,516.4
ANDAMAN & NICOBAR ISLANDS,1967,JUN,6,340.8
ANDAMAN & NICOBAR ISLANDS,1967,JUL,7,537.8
ANDAMAN & NICOBAR ISLANDS,1967,AUG,8,614.3
ANDAMAN & NICOBAR ISLANDS,1967,SEP,9,303.5
ANDAMAN & NICOBAR ISLANDS,1967,OCT,10,427.5
ANDAMAN & NICOBAR ISLANDS,1967,NOV,11,99.7
ANDAMAN & NICOBAR ISLANDS,1967,DEC,12,97.0
ANDAMAN & NICOBAR ISLANDS,1968,JAN,1,22.1
ANDAMAN & NICOBAR ISLANDS,1968,FEB,2,1.3
ANDAMAN & NICOBAR ISLANDS,1968,MAR,3,4.2
ANDAMAN & NICOBAR ISLANDS,1968,APR,4,81.5
ANDAMAN & NICOBAR ISLANDS,1968,MAY,5,297.6
ANDAMAN & NICOBAR ISLANDS,1968,JUN,6,545.2
ANDAMAN & NICOBAR ISLANDS,1968,JUL,7,519.3
ANDAMAN & NICOBAR ISLANDS,1968,AUG,8,242.0
ANDAMAN & NICOBAR ISLANDS,1968,SEP,9,496.8
ANDAMAN & NICOBAR ISLANDS,1968,OCT,10,281.6
ANDAMAN & NICOBAR ISLANDS,1968,NOV,11,152.0
ANDAMAN & NICOBAR ISLANDS,1968,DEC,12,119.2
ANDAMAN & NICOBAR ISLANDS,1969,JAN,1,106.3
ANDAMAN & NICOBAR ISLANDS,1969,FEB,2,64.7
ANDAMAN & NICOBAR ISLANDS,1969,MAR,3,14.6
ANDAMAN & NICOBAR ISLANDS,1969,APR,4,20.8
ANDAMAN & NICOBAR ISLANDS,1969,MAY,5,317.3
ANDAMAN & NICOBAR ISLANDS,1969,JUN,6,422.8
ANDAMAN & NICOBAR ISLANDS,1969,JUL,7,345.2
ANDAMAN & NICOBAR ISLANDS,1969,AUG,8,281.4
ANDAMAN & NICOBAR ISLANDS,1969,SEP,9,489.8
ANDAMAN & NICOBAR ISLANDS,1969,OCT,10,146.8
ANDAMAN & NICOBAR ISLANDS,1969,NOV,11,343.7
ANDAMAN & NICOBAR ISLANDS,1969,DEC,12,65.8
ANDAMAN & NICOBAR ISLANDS,1970,JAN,1,72.2
ANDAMAN & NICOBAR ISLANDS,1970,FEB,2,34.0
ANDAMAN & NICOBAR ISLANDS,1970,MAR,3,7.8
ANDAMAN & NICOBAR ISLANDS,1970,APR,4,58.2
ANDAMAN & NICOBAR ISLANDS,1970,MAY,5,422.7
ANDAMAN & NICOBAR ISLANDS,1970,JUN,6,407.3
ANDAMAN & NICOBAR ISLANDS,1970,JUL,7,564.6
ANDAMAN & NICOBAR ISLANDS,1970,AUG,8,342.9
ANDAMAN & NICOBAR ISLANDS,1970,SEP,9,423.5
ANDAMAN & NICOBAR ISLANDS,1970,OCT,10,386.6
ANDAMAN & NICOBAR ISLANDS,1970,NOV,11,418.4
ANDAMAN & NICOBAR ISLANDS,1970,DEC,12,232.7
ANDAMAN & NICOBAR ISLANDS,1971,JAN,1,41.5
ANDAMAN & NICOBAR ISLANDS,1971,FEB,2,32.8
ANDAMAN & NICOBAR ISLANDS,1971,MAR,3,37.7
ANDAMAN & NICOBAR ISLANDS,1971,APR,4,35.3
ANDAMAN & NICOBAR ISLANDS,1971,MAY,5,398.0
ANDAMAN & NICOBAR ISLANDS,1971,JUN,6,394.6
ANDAMAN & NICOBAR ISLANDS,1971,JUL,7,421.1
ANDAMAN & NICOBAR ISLANDS,1971,AUG,8,327.9
ANDAMAN & NICOBAR ISLANDS,1971,SEP,9,470.2
ANDAMAN & NICOBAR ISLANDS,1971,OCT,10,505.3
ANDAMAN & NICOBAR ISLANDS,1971,NOV,11,178.4
ANDAMAN & NICOBAR ISLANDS,1971,DEC,12,155.9
ANDAMAN & NICOBAR ISLANDS,1972,JAN,1,13.7
ANDAMAN & NICOBAR ISLANDS,1972,FEB,2,1.7
ANDAMAN & NICOBAR ISLANDS,1972,MAR,3,7.5
ANDAMAN & NICOBAR ISLANDS,1972,APR,4,178.3
ANDAMAN & NICOBAR ISLANDS,1972,MAY,5,420.2
ANDAMAN & NICOBAR ISLANDS,1972,JUN,6,470.0
ANDAMAN & NICOBAR ISLANDS,1972,JUL,7,544.6
ANDAMAN & NICOBAR ISLANDS,1972,AUG,8,384.9
ANDAMAN & NICOBAR ISLANDS,1972,SEP,9,444.5
ANDAMAN & NICOBAR ISLANDS,1972,OCT,10,263.8
ANDAMAN & NICOBAR ISLANDS,1972,NOV,11,413.9
ANDAMAN & NICOBAR ISLANDS,1972,DEC,12,180.0
ANDAMAN & NICOBAR ISLANDS,1973,JAN,1,18.1
ANDAMAN & NICOBAR ISLANDS,1973,FEB,2,20.3
ANDAMAN & NICOBAR ISLANDS,1973,MAR,3,30.5
ANDAMAN & NICOBAR ISLANDS,1973,APR,4,29.6
ANDAMAN & NICOBAR ISLANDS,1973,MAY,5,418.6
ANDAMAN & NICOBAR ISLANDS,1973,JUN,6,488.6
ANDAMAN & NICOBAR ISLANDS,1973,JUL,7,371.4
ANDAMAN & NICOBAR ISLANDS,1973,AUG,8,370.3
ANDAMAN & NICOBAR ISLANDS,1973,SEP,9,357.5
ANDAMAN & NICOBAR ISLANDS,1973,OCT,10,247.2
ANDAMAN & NICOBAR ISLANDS,1973,NOV,11,349.8
ANDAMAN & NICOBAR ISLANDS,1973,DEC,12,289.1
ANDAMAN & NICOBAR ISLANDS,1974,JAN,1,22.2
ANDAMAN & NICOBAR ISLANDS,1974,FEB,2,43.9
ANDAMAN & NICOBAR ISLANDS,1974,MAR,3,17.2
ANDAMAN & NICOBAR ISLANDS,1974,APR,4,301.4
ANDAMAN & NICOBAR ISLANDS,1974,MAY,5,353.3
ANDAMAN & NICOBAR ISLANDS,1974,JUN,6,343.8
